ibge_code,population,date
4120150,3184,2020
4120200,2556,2020
4120309,4061,2020
4120333,3780,2020
4120358,5095,2020
4120408,5351,2020
4120507,11130,2020
4120606,52513,2020
4120655,4465,2020
4120705,7477,2020
4120804,23911,2020
4120853,4029,2020
4120903,34409,2020
4121000,12232,2020
4121109,4508,2020
4121208,19221,2020
4121257,4476,2020
4121307,3784,2020
4121356,2628,2020
4121406,16950,2020
4121505,14946,2020
4121604,6787,2020
4121703,26825,2020
4121752,8069,2020
4121802,10645,2020
4121901,12948,2020
4122008,15336,2020
4122107,3182,2020
4122156,13255,2020
4122172,4109,2020
4122206,32517,2020
4122305,34411,2020
4122404,67383,2020
4122503,9645,2020
4122602,9622,2020
4122651,4689,2020
4122701,6891,2020
4122800,3483,2020
4122909,4898,2020
4123006,14872,2020
4123105,3266,2020
4123204,3293,2020
4123303,7751,2020
4123402,12186,2020
4123501,26767,2020
4123600,1594,2020
4123709,8523,2020
4123808,14794,2020
4123824,3793,2020
4123857,9410,2020
4123907,11622,2020
4123956,4017,2020
4124004,4954,2020
4124020,10096,2020
4124053,23699,2020
4124103,46251,2020
4124202,2626,2020
4124301,2068,2020
4124400,20261,2020
4124509,5416,2020
4124608,6920,2020
4124707,11128,2020
4124806,10181,2020
4124905,5837,2020
4125001,10056,2020
4125100,15241,2020
4125209,9028,2020
4125308,5543,2020
4125357,5586,2020
4125407,6160,2020
4125456,3627,2020
4125506,329058,2020
4125555,2163,2020
4125605,46705,2020
4125704,27576,2020
4125753,5820,2020
4125803,11046,2020
4125902,2289,2020
4126009,8859,2020
4126108,5750,2020
4126207,6722,2020
4126256,97803,2020
4126272,5539,2020
4126306,19385,2020
4126355,4477,2020
4126405,5216,2020
4126504,16413,2020
4126603,21249,2020
4126652,2930,2020
4126678,15040,2020
4126702,5158,2020
4126801,16345,2020
4126900,5495,2020
4127007,12567,2020
4127106,79792,2020
4127205,17200,2020
4127304,16924,2020
4127403,17522,2020
4127502,20607,2020
4127601,17084,2020
4127700,142645,2020
4127809,7807,2020
4127858,12038,2020
4127882,9022,2020
4127908,8533,2020
4127957,8109,2020
4127965,13095,2020
4128005,20909,2020
4128104,112500,2020
4128203,57913,2020
4128302,2614,2020
4128401,11273,2020
4128500,19386,2020
4128534,12088,2020
4128559,8454,2020
4128609,7174,2020
4128625,2685,2020
4128633,5552,2020
4128658,4022,2020
4128708,6859,2020
4128807,5630,2020
4200051,2548,2020
4200101,17960,2020
4200200,11013,2020
4200309,5509,2020
4200408,7152,2020
4200507,6515,2020
4200556,2354,2020
4200606,6559,2020
4200705,10086,2020
4200754,1926,2020
4200804,5557,2020
4200903,4743,2020
4201000,6957,2020
4201109,3228,2020
4201208,8613,2020
4201257,10848,2020
4201273,4267,2020
4201307,39524,2020
4201406,68867,2020
4201505,8759,2020
4201604,3549,2020
4201653,2234,2020
4201703,7978,2020
4201802,3195,2020
4201901,5683,2020
4201950,13430,2020
4202008,145796,2020
4202057,11035,2020
4202073,11260,2020
4202081,2648,2020
4202099,1651,2020
4202107,29860,2020
4202131,6362,2020
4202156,2709,2020
4202206,11775,2020
4202305,69486,2020
4202404,361855,2020
4202438,3488,2020
4202453,20335,2020
4202503,4772,2020
4202537,3057,2020
4202578,2139,2020
4202602,10060,2020
4202701,5322,2020
4202800,33876,2020
4202859,3769,2020
4202875,2368,2020
4202909,137689,2020
4203006,79313,2020
4203105,6130,2020
4203154,3335,2020
4203204,85105,2020
4203253,2496,2020
4203303,11981,2020
4203402,6952,2020
4203501,8418,2020
4203600,36556,2020
4203709,12398,2020
4203808,54480,2020
4203907,23035,2020
4203956,25177,2020
4204004,10984,2020
4204103,3551,2020
4204152,2719,2020
4204178,3068,2020
4204194,3006,2020
4204202,224013,2020
4204251,16821,2020
4204301,75167,2020
4204350,4520,2020
4204400,9940,2020
4204459,2555,2020
4204509,16107,2020
4204558,12553,2020
4204608,217311,2020
4204707,11118,2020
4204756,1967,2020
4204806,39893,2020
4204905,8192,2020
4205001,15545,2020
4205100,4186,2020
4205159,4115,2020
4205175,3218,2020
4205191,2061,2020
4205209,4418,2020
4205308,10649,2020
4205357,1579,2020
4205407,508826,2020
4205431,2495,2020
4205456,27211,2020
4205506,36584,2020
4205555,1970,2020
4205605,2791,2020
4205704,23579,2020
4205803,18484,2020
4205902,70793,2020
4206009,14606,2020
4206108,6595,2020
4206207,11577,2020
4206306,24382,2020
4206405,10026,2020
4206504,45797,2020
4206603,5178,2020
4206652,4698,2020
4206702,22714,2020
4206751,1954,2020
4206801,3178,2020
4206900,19096,2020
4207007,57247,2020
4207106,14359,2020
4207205,9948,2020
4207304,45286,2020
4207403,6241,2020
4207502,70900,2020
4207577,2962,2020
4207601,4406,2020
4207650,9045,2020
4207684,7579,2020
4207700,7620,2020
4207759,3938,2020
4207809,10498,2020
4207858,1909,2020
4207908,11289,2020
4208005,6129,2020
4208104,21780,2020
4208203,223112,2020
4208302,67338,2020
4208401,17007,2020
4208450,21177,2020
4208500,25355,2020
4208609,3918,2020
4208708,10376,2020
4208807,20288,2020
4208906,181173,2020
4208955,1546,2020
4209003,30404,2020
4209102,597658,2020
4209151,5007,2020
4209177,2092,2020
4209201,2247,2020
4209300,157349,2020
4209409,46122,2020
4209458,1418,2020
4209508,7063,2020
4209607,15313,2020
4209706,12115,2020
4209805,3000,2020
4209854,4546,2020
4209904,12315,2020
4210001,13107,2020
4210035,5684,2020
4210050,1766,2020
4210100,56561,2020
4210209,3454,2020
4210308,8156,2020
4210407,7378,2020
4210506,26116,2020
4210555,1750,2020
4210605,17125,2020
4210704,2480,2020
4210803,7001,2020
4210852,2283,2020
4210902,4218,2020
4211009,11889,2020
4211058,9906,2020
4211108,8269,2020
4211207,17947,2020
4211256,2888,2020
4211306,83626,2020
4211405,5092,2020
4211454,4329,2020
4211504,14782,2020
4211603,15342,2020
4211652,2404,2020
4211702,23038,2020
4211751,18975,2020
4211801,7272,2020
4211850,2207,2020
4211876,1474,2020
4211892,2356,2020
4211900,175272,2020
4212007,7372,2020
4212056,2650,2020
4212106,16157,2020
4212205,19422,2020
4212239,3360,2020
4212254,9048,2020
4212270,4109,2020
4212304,7569,2020
4212403,3953,2020
4212502,33284,2020
4212601,2760,2020
4212650,10159,2020
4212700,5905,2020
4212809,23772,2020
4212908,20712,2020
4213005,3596,2020
4213104,3745,2020
4213153,2888,2020
4213203,34010,2020
4213302,4650,2020
4213351,3420,2020
4213401,11634,2020
4213500,21932,2020
4213609,35543,2020
4213708,17712,2020
4213807,7312,2020
4213906,1547,2020
4214003,17726,2020
4214102,2283,2020
4214151,2937,2020
4214201,9829,2020
4214300,2887,2020
4214409,6202,2020
4214508,5902,2020
4214607,7520,2020
4214706,11808,2020
4214805,72006,2020
4214904,4620,2020
4215000,42495,2020
4215059,2483,2020
4215075,4561,2020
4215109,11600,2020
4215208,4684,2020
4215307,7659,2020
4215356,3754,2020
4215406,4756,2020
4215455,12905,2020
4215505,16918,2020
4215554,2200,2020
4215604,2147,2020
4215653,8378,2020
4215679,8773,2020
4215687,2372,2020
4215695,1235,2020
4215703,23579,2020
4215752,2287,2020
4215802,85421,2020
4215901,2814,2020
4216008,11369,2020
4216057,5598,2020
4216107,9434,2020
4216206,53746,2020
4216255,6402,2020
4216305,38583,2020
4216354,3759,2020
4216404,7315,2020
4216503,27139,2020
4216602,250181,2020
4216701,13820,2020
4216800,8173,2020
4216909,24291,2020
4217006,13650,2020
4217105,3171,2020
4217154,1807,2020
4217204,40868,2020
4217253,5935,2020
4217303,9810,2020
4217402,21991,2020
4217501,17576,2020
4217550,3256,2020
4217600,14092,2020
4217709,30733,2020
4217758,2423,2020
4217808,18486,2020
4217907,8662,2020
4217956,1619,2020
4218004,39155,2020
4218103,5343,2020
4218202,44977,2020
4218251,7941,2020
4218301,19366,2020
4218350,3966,2020
4218400,7093,2020
4218509,7991,2020
4218608,7434,2020
4218707,106422,2020
4218756,4525,2020
4218806,12990,2020
4218855,2412,2020
4218905,11273,2020
4218954,2459,2020
4219002,21344,2020
4219101,3571,2020
4219150,2432,2020
4219176,4451,2020
4219200,6329,2020
4219309,53610,2020
4219358,4943,2020
4219408,3998,2020
4219507,51642,2020
4219606,3903,2020
4219705,28983,2020
4219853,3398,2020
4220000,12946,2020
4300034,4942,2020
4300059,3743,2020
4300109,16401,2020
4300208,6987,2020
4300307,5827,2020
4300406,73028,2020
4300455,3374,2020
4300471,1949,2020
4300505,6067,2020
4300554,1613,2020
4300570,3036,2020
4300604,211352,2020
4300638,7085,2020
4300646,7403,2020
4300661,1343,2020
4300703,5961,2020
4300802,13045,2020
4300851,3562,2020
4300877,5771,2020
4300901,6189,2020
4301008,20967,2020
4301057,10279,2020
4301073,2951,2020
4301107,14177,2020
4301206,13413,2020
4301305,18238,2020
4301404,10423,2020
4301503,6602,2020
4301552,3535,2020
4301602,121335,2020
4301636,14363,2020
4301651,6202,2020
4301701,6620,2020
4301750,7519,2020
4301800,5256,2020
4301859,3257,2020
4301875,4227,2020
4301909,13556,2020
4301925,1655,2020
4301958,2551,2020
4302006,11182,2020
4302055,1958,2020
4302105,121803,2020
4302154,2092,2020
4302204,6712,2020
4302220,2468,2020
4302238,2616,2020
4302253,2778,2020
4302303,11309,2020
4302352,14255,2020
4302378,1899,2020
4302402,12390,2020
4302451,7702,2020
4302501,6205,2020
4302584,2111,2020
4302600,3311,2020
4302659,5104,2020
4302709,20952,2020
4302808,33548,2020
4302907,12423,2020
4303004,81869,2020
4303103,131240,2020
4303202,5074,2020
4303301,4823,2020
4303400,4700,2020
4303509,66478,2020
4303558,2742,2020
4303608,6406,2020
4303673,3395,2020
4303707,5398,2020
4303806,5438,2020
4303905,69458,2020
4304002,4376,2020
4304101,3295,2020
4304200,31421,2020
4304309,6151,2020
4304358,9647,2020
4304408,45488,2020
4304507,56211,2020
4304606,348208,2020
4304614,1705,2020
4304622,1641,2020
4304630,54051,2020
4304655,3699,2020
4304663,25409,2020
4304671,4728,2020
4304689,12064,2020
4304697,2763,2020
4304705,62265,2020
4304713,8350,2020
4304804,30241,2020
4304853,1351,2020
4304903,9051,2020
4304952,3216,2020
4305009,8701,2020
4305108,517451,2020
4305116,2877,2020
4305124,6047,2020
4305132,4706,2020
4305157,2296,2020
4305173,12413,2020
4305207,14189,2020
4305306,9239,2020
4305355,41258,2020
4305371,3252,2020
4305405,3719,2020
4305439,6770,2020
4305447,5480,2020
4305454,16583,2020
4305504,4719,2020
4305587,2469,2020
4305603,3130,2020
4305702,6759,2020
4305801,9907,2020
4305835,1495,2020
4305850,2286,2020
4305871,2520,2020
4305900,7268,2020
4305934,1614,2020
4305959,3838,2020
4305975,2743,2020
4306007,13357,2020
4306056,8067,2020
4306072,2844,2020
4306106,59922,2020
4306130,1799,2020
4306205,12402,2020
4306304,4736,2020
4306320,2761,2020
4306353,2378,2020
4306379,3002,2020
4306403,33119,2020
4306429,2008,2020
4306452,3405,2020
4306502,15487,2020
4306551,2527,2020
4306601,38339,2020
4306700,2999,2020
4306734,4462,2020
4306759,1975,2020
4306767,41902,2020
4306809,22880,2020
4306908,25960,2020
4306924,982,2020
4306932,8411,2020
4306957,2758,2020
4306973,2982,2020
4307005,106633,2020
4307054,3170,2020
4307104,6814,2020
4307203,4819,2020
4307302,6802,2020
4307401,3287,2020
4307450,2885,2020
4307500,15591,2020
4307559,5940,2020
4307609,50672,2020
4307708,83279,2020
4307807,34399,2020
4307815,3650,2020
4307831,2352,2020
4307864,2741,2020
4307906,73061,2020
4308003,6663,2020
4308052,2284,2020
4308078,4608,2020
4308102,13640,2020
4308201,31063,2020
4308250,1737,2020
4308300,10241,2020
4308409,6616,2020
4308433,2400,2020
4308458,4285,2020
4308508,31498,2020
4308607,35440,2020
4308656,2886,2020
4308706,5489,2020
4308805,8361,2020
4308854,1626,2020
4308904,16184,2020
4309001,15863,2020
4309050,8204,2020
4309100,36555,2020
4309126,2058,2020
4309159,4352,2020
4309209,283620,2020
4309258,1490,2020
4309308,98239,2020
4309407,25968,2020
4309506,7463,2020
4309555,4917,2020
4309571,3019,2020
4309605,19389,2020
4309654,6836,2020
4309704,4736,2020
4309753,4399,2020
4309803,4699,2020
4309902,7265,2020
4309951,4000,2020
4310009,20413,2020
4310108,37340,2020
4310207,83764,2020
4310306,4066,2020
4310330,23271,2020
4310363,3100,2020
4310405,6109,2020
4310413,2215,2020
4310439,6689,2020
4310462,1880,2020
4310504,7141,2020
4310538,5537,2020
4310553,3460,2020
4310579,2065,2020
4310603,37489,2020
4310652,2397,2020
4310702,3231,2020
4310751,1881,2020
4310801,24690,2020
4310850,3773,2020
4310876,2706,2020
4310900,3546,2020
4311007,26500,2020
4311106,10765,2020
4311122,3662,2020
4311130,3486,2020
4311155,8566,2020
4311205,19224,2020
4311239,2921,2020
4311254,6461,2020
4311270,1607,2020
4311304,27778,2020
4311403,85033,2020
4311429,2566,2020
4311502,7444,2020
4311601,5152,2020
4311627,6125,2020
4311643,1719,2020
4311700,5427,2020
4311718,4562,2020
4311734,2973,2020
4311759,7307,2020
4311775,6681,2020
4311791,2702,2020
4311809,44858,2020
4311908,4319,2020
4311981,3888,2020
4312005,2009,2020
4312054,3995,2020
4312104,4797,2020
4312138,2542,2020
4312153,4573,2020
4312179,1629,2020
4312203,4314,2020
4312252,8103,2020
4312302,4911,2020
4312351,1441,2020
4312377,3232,2020
4312385,2530,2020
4312401,65721,2020
4312427,3113,2020
4312443,2919,2020
4312450,6589,2020
4312476,6513,2020
4312500,12847,2020
4312609,4961,2020
4312617,3173,2020
4312625,1897,2020
4312658,17758,2020
4312674,1674,2020
4312708,11633,2020
4312757,3663,2020
4312807,4826,2020
4312906,10005,2020
4312955,1753,2020
4313003,3337,2020
4313011,2688,2020
4313037,5410,2020
4313060,21875,2020
4313086,2558,2020
4313102,6515,2020
4313201,21536,2020
4313300,27648,2020
4313334,2218,2020
4313359,3717,2020
4313375,29905,2020
4313391,4222,2020
4313409,247032,2020
4313425,3256,2020
4313441,2200,2020
4313466,1712,2020
4313490,4175,2020
4313508,46414,2020
4313607,3778,2020
4313656,11330,2020
4313706,33131,2020
4313805,7056,2020
4313904,44128,2020
4313953,9083,2020
4314001,7727,2020
4314027,7623,2020
4314035,3862,2020
4314050,58858,2020
4314068,5747,2020
4314076,6574,2020
4314100,204722,2020
4314134,2299,2020
4314159,8515,2020
4314175,1954,2020
4314209,7706,2020
4314308,3857,2020
4314407,343132,2020
4314423,5738,2020
4314456,2580,2020
4314464,1918,2020
4314472,4329,2020
4314498,4899,2020
4314506,12195,2020
4314548,3036,2020
4314555,2254,2020
4314605,20704,2020
4314704,10019,2020
4314753,2101,2020
4314779,3901,2020
4314787,1524,2020
4314803,37561,2020
4314902,1488252,2020
4315008,4594,2020
4315057,2352,2020
4315073,1308,2020
4315107,10194,2020
4315131,1612,2020
4315149,2937,2020
4315156,6239,2020
4315172,1938,2020
4315206,3889,2020
4315305,22607,2020
4315313,1856,2020
4315321,2790,2020
4315354,3803,2020
4315404,11669,2020
4315453,2079,2020
4315503,15744,2020
4315552,2660,2020
4315602,211965,2020
4315701,38265,2020
4315750,4676,2020
4315800,11471,2020
4315909,5868,2020
4315958,2296,2020
4316006,21453,2020
4316105,10617,2020
4316204,5080,2020
4316303,6797,2020
4316402,39314,2020
4316428,2605,2020
4316436,2622,2020
4316451,12481,2020
4316477,2733,2020
4316501,7889,2020
4316600,16328,2020
4316709,7909,2020
4316733,1634,2020
4316758,6681,2020
4316808,131365,2020
4316907,283677,2020
4316956,6364,2020
4316972,2578,2020
4317004,8067,2020
4317103,76321,2020
4317202,73575,2020
4317251,1726,2020
4317301,29483,2020
4317400,49360,2020
4317509,77568,2020
4317558,2123,2020
4317608,43171,2020
4317707,10050,2020
4317756,2019,2020
4317806,13848,2020
4317905,14216,2020
4317954,2305,2020
4318002,60019,2020
4318051,3083,2020
4318101,18205,2020
4318200,21801,2020
4318309,62147,2020
4318408,24412,2020
4318424,4641,2020
4318432,2543,2020
4318440,2816,2020
4318457,2514,2020
4318465,1943,2020
4318481,4865,2020
4318499,2056,2020
4318507,27721,2020
4318606,6922,2020
4318614,2437,2020
4318622,3543,2020
4318705,238648,2020
4318804,43540,2020
4318903,33293,2020
4319000,21658,2020
4319109,5380,2020
4319125,3231,2020
4319158,7683,2020
4319208,5208,2020
4319307,5720,2020
4319356,3842,2020
4319364,2017,2020
4319372,2949,2020
4319406,16148,2020
4319505,25959,2020
4319604,23555,2020
4319703,3259,2020
4319711,2245,2020
4319737,2729,2020
4319752,2266,2020
4319802,8732,2020
4319901,80037,2020
4320008,141808,2020
4320107,24763,2020
4320206,10713,2020
4320230,2891,2020
4320263,7444,2020
4320305,5107,2020
4320321,2770,2020
4320354,5609,2020
4320404,17795,2020
4320453,1924,2020
4320503,5315,2020
4320552,6537,2020
4320578,1950,2020
4320602,3631,2020
4320651,2374,2020
4320677,10162,2020
4320701,15005,2020
4320800,31035,2020
4320859,4769,2020
4320909,24552,2020
4321006,10577,2020
4321105,17332,2020
4321204,57584,2020
4321303,26885,2020
4321329,3077,2020
4321352,5483,2020
4321402,13434,2020
4321436,11315,2020
4321451,33766,2020
4321469,3055,2020
4321477,5616,2020
4321493,2772,2020
4321501,39064,2020
4321600,52632,2020
4321626,2334,2020
4321634,2643,2020
4321667,11115,2020
4321709,28581,2020
4321808,23876,2020
4321832,2669,2020
4321857,4251,2020
4321907,23852,2020
4321956,5791,2020
4322004,29856,2020
4322103,5644,2020
4322152,4577,2020
4322186,1459,2020
4322202,24068,2020
4322251,4939,2020
4322301,7810,2020
4322327,3423,2020
4322343,1983,2020
4322350,1118,2020
4322376,2321,2020
4322400,126866,2020
4322509,66575,2020
4322525,3515,2020
4322533,11828,2020
4322541,5981,2020
4322558,2122,2020
4322608,71973,2020
4322707,27099,2020
4322806,26533,2020
4322855,1795,2020
4322905,4690,2020
4323002,256302,2020
4323101,4599,2020
4323200,2860,2020
4323309,3396,2020
4323358,2080,2020
4323408,4363,2020
4323457,4277,2020
4323507,2739,2020
4323606,1557,2020
4323705,2855,2020
4323754,3092,2020
4323770,3031,2020
4323804,16775,2020
5000203,15776,2020
5000252,5417,2020
5000609,39826,2020
5000708,25237,2020
5000807,9076,2020
5000856,10932,2020
5000906,9020,2020
5001003,26069,2020
5001102,48029,2020
5001243,12332,2020
5001508,7266,2020
5001904,23325,2020
5002001,11349,2020
5002100,24735,2020
5002159,7838,2020
5002209,22190,2020
5002308,11853,2020
5002407,30593,2020
5002605,13693,2020
5002704,906092,2020
5002803,6182,2020
5002902,22002,2020
5002951,25865,2020
5003108,6054,2020
5003157,15352,2020
5003207,112058,2020
5003256,21142,2020
5003306,33459,2020
5003454,12984,2020
5003488,11467,2020
5003504,5975,2020
5003702,225495,2020
5003751,12400,2020
5003801,19170,2020
5003900,3059,2020
5004007,9950,2020
5004106,9824,2020
5004304,16176,2020
5004403,7588,2020
5004502,25162,2020
5004601,21376,2020
5004700,23232,2020
5004809,9243,2020
5004908,7265,2020
5005004,26238,2020
5005103,4021,2020
5005152,6787,2020
5005202,23689,2020
5005251,7419,2020
5005400,48022,2020
5005608,28220,2020
5005681,18473,2020
5005707,55689,2020
5005806,13862,2020
5006002,22430,2020
5006200,55224,2020
5006259,3684,2020
5006275,5654,2020
5006309,42276,2020
5006358,14404,2020
5006408,7621,2020
5006606,93937,2020
5006903,17298,2020
5007109,24966,2020
5007208,38186,2020
5007307,4793,2020
5007406,19973,2020
5007505,5079,2020
5007554,7900,2020
5007695,27221,2020
5007703,10771,2020
5007802,6542,2020
5007901,59245,2020
5007935,19721,2020
5007950,11674,2020
5007976,3588,2020
5008008,22269,2020
5008305,123281,2020
5008404,6109,2020
5100102,5334,2020
5100201,26204,2020
5100250,51959,2020
5100300,19385,2020
5100359,6936,2020
5100409,12151,2020
5100508,11473,2020
5100607,11133,2020
5100805,10283,2020
5101001,3109,2020
5101209,946,2020
5101258,16951,2020
5101308,9502,2020
5101407,22714,2020
5101605,8164,2020
5101704,35307,2020
5101803,61135,2020
5101852,6706,2020
5101902,20140,2020
5102504,94861,2020
5102603,16919,2020
5102637,36143,2020
5102678,45740,2020
5102686,7070,2020
5102694,4728,2020
5102702,21842,2020
5102793,10199,2020
5102850,8749,2020
5103007,19453,2020
5103056,12245,2020
5103106,5681,2020
5103205,33649,2020
5103254,39861,2020
5103304,21008,2020
5103353,31510,2020
5103361,4101,2020
5103379,20238,2020
5103403,618124,2020
5103437,5241,2020
5103452,9544,2020
5103502,22178,2020
5103601,8159,2020
5103700,14522,2020
5103809,3452,2020
5103858,7782,2020
5103908,5592,2020
5103957,3008,2020
5104104,36130,2020
5104203,15245,2020
5104500,2779,2020
5104526,7920,2020
5104542,6885,2020
5104559,3704,2020
5104609,13552,2020
5104807,27807,2020
5104906,8451,2020
5105002,8582,2020
5105101,35121,2020
5105150,41101,2020
5105176,16335,2020
5105200,11176,2020
5105234,6186,2020
5105259,67620,2020
5105309,2058,2020
5105507,16271,2020
5105580,10301,2020
5105606,16793,2020
5105622,27941,2020
5105903,15334,2020
5106000,5923,2020
5106109,13104,2020
5106158,15685,2020
5106174,3932,2020
5106182,6751,2020
5106190,3737,2020
5106208,3805,2020
5106216,12831,2020
5106224,46813,2020
5106232,20563,2020
5106240,12298,2020
5106257,20944,2020
5106265,9363,2020
5106273,4051,2020
5106281,4938,2020
5106299,11244,2020
5106307,22861,2020
5106315,2705,2020
5106372,17446,2020
5106422,35338,2020
5106455,2649,2020
5106505,33315,2020
5106653,6843,2020
5106703,1550,2020
5106752,45774,2020
5106778,12685,2020
5106802,5363,2020
5106828,12097,2020
5106851,2877,2020
5107008,15916,2020
5107040,63092,2020
5107065,17937,2020
5107107,18846,2020
5107156,2743,2020
5107180,10329,2020
5107198,2422,2020
5107206,5150,2020
5107248,4563,2020
5107263,3155,2020
5107297,4450,2020
5107305,21011,2020
5107354,5620,2020
5107404,4771,2020
5107578,4036,2020
5107602,236042,2020
5107701,17054,2020
5107743,2633,2020
5107750,3295,2020
5107768,3506,2020
5107776,8460,2020
5107792,5334,2020
5107800,16999,2020
5107859,11843,2020
5107875,26688,2020
5107883,1678,2020
5107909,146005,2020
5107925,92769,2020
5107941,9429,2020
5107958,105711,2020
5108006,14046,2020
5108055,9473,2020
5108105,3824,2020
5108204,3547,2020
5108303,3490,2020
5108352,3126,2020
5108402,287526,2020
5108501,11402,2020
5108600,26496,2020
5108808,4464,2020
5108857,3304,2020
5108907,8850,2020
5108956,9277,2020
5200050,8958,2020
5200100,20461,2020
5200134,22546,2020
5200159,2516,2020
5200175,5793,2020
5200209,1830,2020
5200258,217698,2020
5200308,28010,2020
5200506,1986,2020
5200555,6605,2020
5200605,7688,2020
5200803,8705,2020
5200829,3845,2020
5200852,6164,2020
5200902,3069,2020
5201108,391772,2020
5201207,1160,2020
5201306,21981,2020
5201405,590146,2020
5201454,2474,2020
5201504,4232,2020
5201603,3486,2020
5201702,20273,2020
5201801,10496,2020
5202155,7783,2020
5202353,2536,2020
5202502,10110,2020
5202601,3058,2020
5202809,2409,2020
5203104,5280,2020
5203203,11408,2020
5203302,30492,2020
5203401,8869,2020
5203500,25648,2020
5203559,9919,2020
5203575,4493,2020
5203609,3746,2020
5203807,5797,2020
5203906,9484,2020
5203939,2476,2020
5203962,3283,2020
5204003,8046,2020
5204102,12666,2020
5204201,1342,2020
5204250,8031,2020
5204300,16270,2020
5204409,19107,2020
5204508,93196,2020
5204557,3848,2020
5204607,3649,2020
5204656,3632,2020
5204706,12764,2020
5204805,7738,2020
5204854,7940,2020
5204904,20007,2020
5204953,1830,2020
5205000,10186,2020
5205059,3407,2020
5205109,110983,2020
5205208,5101,2020
5205307,9725,2020
5205406,22306,2020
5205455,8703,2020
5205471,10486,2020
5205497,72890,2020
5205513,20504,2020
5205521,3360,2020
5205703,2290,2020
5205802,11169,2020
5205901,9869,2020
5206206,60210,2020
5206305,2964,2020
5206404,17044,2020
5206503,3472,2020
5206602,2837,2020
5206701,3306,2020
5206800,2953,2020
5206909,2094,2020
5207105,2479,2020
5207253,7247,2020
5207352,3688,2020
5207402,12467,2020
5207501,3264,2020
5207535,6576,2020
5207600,5553,2020
5207808,13449,2020
5207907,17005,2020
5208004,123684,2020
5208103,4172,2020
5208152,3880,2020
5208301,4778,2020
5208400,11224,2020
5208509,5625,2020
5208608,71075,2020
5208707,1536097,2020
5208806,45296,2020
5208905,22381,2020
5209101,34202,2020
5209150,5988,2020
5209200,14207,2020
5209291,1951,2020
5209408,3846,2020
5209457,1737,2020
5209606,3733,2020
5209705,22124,2020
5209804,3508,2020
5209903,14082,2020
5209937,6235,2020
5209952,15787,2020
5210000,53259,2020
5210109,27174,2020
5210158,2893,2020
5210208,31499,2020
5210307,2786,2020
5210406,43622,2020
5210562,4685,2020
5210604,5206,2020
5210802,4475,2020
5210901,23421,2020
5211008,4685,2020
5211206,25681,2020
5211305,7259,2020
5211404,8960,2020
5211503,105809,2020
5211602,2334,2020
5211701,6025,2020
5211800,51338,2020
5211909,102065,2020
5212006,2860,2020
5212055,2506,2020
5212105,7402,2020
5212204,18371,2020
5212253,1621,2020
5212303,7651,2020
5212501,211508,2020
5212600,2363,2020
5212709,9081,2020
5212808,9363,2020
5212907,2250,2020
5212956,4336,2020
5213004,14327,2020
5213053,2583,2020
5213087,28793,2020
5213103,68154,2020
5213400,1501,2020
5213509,8684,2020
5213707,8047,2020
5213756,13672,2020
5213772,4509,2020
5213806,46548,2020
5213855,2232,2020
5213905,4206,2020
5214002,15870,2020
5214051,4713,2020
5214101,3764,2020
5214408,9260,2020
5214507,30395,2020
5214606,46730,2020
5214705,2357,2020
5214804,2222,2020
5214838,12945,2020
5214861,8112,2020
5214879,2934,2020
5214903,3236,2020
5215009,10018,2020
5215207,2843,2020
5215231,117703,2020
5215256,4544,2020
5215306,15725,2020
5215405,3723,2020
5215504,6782,2020
5215603,34430,2020
5215652,3467,2020
5215702,29392,2020
5215801,2381,2020
5215900,3582,2020
5216007,2603,2020
5216304,10140,2020
5216403,10980,2020
5216452,3143,2020
5216809,10261,2020
5216908,2194,2020
5217104,24548,2020
5217203,10272,2020
5217302,25064,2020
5217401,31686,2020
5217609,90640,2020
5217708,17860,2020
5218003,45633,2020
5218052,3931,2020
5218102,4022,2020
5218300,37414,2020
5218391,3203,2020
5218508,50701,2020
5218607,10940,2020
5218706,4817,2020
5218789,4612,2020
5218805,241518,2020
5218904,19947,2020
5219001,7632,2020
5219100,6634,2020
5219209,2819,2020
5219258,5523,2020
5219308,38808,2020
5219357,3815,2020
5219407,8935,2020
5219456,3355,2020
5219506,2252,2020
5219605,3280,2020
5219704,8562,2020
5219712,4854,2020
5219738,6440,2020
5219753,75829,2020
5219803,13103,2020
5219902,6267,2020
5220009,14085,2020
5220058,1345,2020
5220108,34157,2020
5220157,5215,2020
5220207,21920,2020
5220264,4082,2020
5220280,2037,2020
5220405,20985,2020
5220454,118451,2020
5220504,8642,2020
5220603,20816,2020
5220686,6879,2020
5220702,3001,2020
5221007,3521,2020
5221080,3498,2020
5221197,8186,2020
5221304,2830,2020
5221403,129823,2020
5221452,3498,2020
5221502,4564,2020
5221551,5365,2020
5221577,2840,2020
5221601,40840,2020
5221700,13818,2020
5221809,3066,2020
5221858,172135,2020
5221908,3838,2020
5222005,13977,2020
5222054,8873,2020
5222203,6312,2020
5222302,5882,2020
5300108,3055149,2020
